PE,AT,V,AP,RH
443.31,22.17,60.27,1018.21,89.55
481.69,5.62,43.65,1017.9,77.43
430.56,34.33,69.05,1000.89,37.9
437.62,26.92,64.69,1006.66,76.14
437.11,23.22,66.56,1002.47,85.39
438.17,28.53,49.3,1003.83,59.69
442.65,23.63,71.29,1008.01,70.07
444.06,26.22,65.34,1015.17,47.25
477.41,12.45,40.56,1017.84,66.52
473.62,8.11,42.18,1014.82,93.09
428.26,30.97,67.9,1005.98,55.6
447.71,23.15,58.79,1011.11,82.49
429.8,30.61,67.69,1004.97,47.46
433.97,25.3,71.58,1010.18,87.36
432.57,27.69,70.32,1012.2,82.27
462.6,15.84,49.69,1015.14,90.41
442.89,24.65,63.86,1018.37,56.15
441.07,24.48,66.25,1009.42,88.17
440.62,28.9,60.07,1015.96,45.06
448.03,20.48,51.43,1007.4,90.7
458.26,19.45,41.1,1001.88,52.16
447.44,23.97,64.05,1012.23,90.18
454.22,19.61,56.53,1019.69,77.13
478.99,11.64,41.44,1016.4,73.18
444.54,27.19,64.27,1013.06,58.13
452.46,21.49,56.9,1007.47,66.66
467.85,17.35,39.39,1013.18,67.67
481.18,9.54,41.17,1019.79,65.61
439.61,26.97,67.32,1014.35,55.07
438.4,26.75,64.79,1017.79,54.31
446.76,20.97,61.87,1011.45,65.41
430.24,29.06,64.96,1000.88,62.07
433.45,30.28,79.74,1006.96,70.21
491.37,6.1,39.33,1010.4,95.34
438.64,25.77,59.39,1014.76,69.99
432.21,28.69,67.25,1017.71,53.83
466.33,13.56,49.83,1007.01,89.86
443,21.85,69.94,1010.89,79.4
441.61,24.43,59.87,1019.08,60.57
469.47,14.79,39.52,1017.95,71.97
438.62,23.46,73.18,1012.07,88.14
469.02,13.06,44.2,1018.95,85.68
477.41,10.45,39.61,1020.23,73.39
480.74,9.11,36.66,1026.47,74.79
465.9,10.38,41.01,1020.8,94.26
477.52,9.95,41.82,1033.09,69.44
474.3,8.76,41.48,1018.49,74.98
480.63,10.04,39.66,1015.84,82.31
437.06,27.17,61.02,1011.38,65.32
466.29,13.8,40.2,1013.12,90.59
432.75,30.35,77.17,1009.55,63.62
444.95,23.93,68.28,1005.16,69.91
433.08,28.5,79.74,1006.75,87.09
437.13,24.04,68.94,1007.62,69.11
479.11,11.16,40.05,1014.95,88.38
445.86,29.35,68.31,1010.46,46.2
462.37,17.49,40.55,1001.73,73.15
452.83,21.35,58.16,1017.21,67.66
482.47,10.02,39.82,1012.86,89.47
483.72,6.5,38.68,1017.8,62.9
428.24,29.34,71.98,1005.19,75.19
437.91,26.79,77.95,1009.9,80.22
444.88,20.46,51.43,1007.31,93.25
438.34,22.93,62.26,1011.25,83.66
435.38,24.41,69.48,1008.34,76.13
441.51,20.3,67.32,1013.49,80.9
428.71,29.79,67.69,1006.86,55.93
450.89,23.48,64.15,1021.08,57.77
465.15,14.5,44.47,1028.2,66.95
433.1,25.04,70.47,1006.82,84.75
475.14,10.23,42.07,1017.93,91.1
467.22,14.28,42.74,1028.79,70.67
457.44,17.72,48.14,1013.26,65.09
465.38,16.32,43.14,1014.72,70.43
443.66,25.58,63.47,1011.44,66.81
437.57,22.49,69.84,1006.78,73.76
464.58,15.34,36.99,1007.87,94.59
472.07,14.84,43.69,1016.31,68.67
425.18,32.84,68.14,1003.59,43.88
474.23,12.6,41.74,1022.13,67.89
438.19,29.72,74.78,1009.32,55.25
465.42,14.3,53.82,1016.64,63.9
436.9,29.13,70.72,1009.61,67.49
432.69,29.77,69.48,1009.8,52.6
445.01,24.45,65.12,1015.92,57.19
454.26,19.05,62.96,1020.48,83.04
476.8,10.11,39.72,1019.1,69.68
436.62,25.3,49.3,1003.67,69.08
463.21,15.62,41.23,992.89,83.99
479.18,11.87,40.67,1011.43,62.92
435.02,27.76,72.99,1007.81,71.66
437.02,25.47,70.36,1005.79,77.73
454.62,23.19,45.61,1013.18,73.46
481.32,8.21,38.91,1015.82,88.99
462.28,15.49,39,1016.01,71.31
489.45,7.36,40.07,1017.29,52.55
443.48,24.94,62.96,1019.76,58.44
485.57,6.26,41.31,1002.04,87.54
480.38,9.2,40.03,1017.05,92.46
466.99,12.72,40.71,1016.02,71.57
437.29,31.74,72.25,1012.21,41.62
450.26,19.73,68.63,1012.41,74.12
464.37,13.88,39.16,1010.8,75.69
467.22,14.1,44.92,1023.95,89.5
439.99,24.73,48.6,1004.03,63.37
478.56,6.76,40.62,1015.67,87.16
462.92,14.74,44.47,1028.29,67.87
429.23,29.01,70.32,1007.26,60.55
431.26,29.29,70.36,1006.64,60.82
477.53,10.24,39.28,1010.13,81.61
475.4,11.95,40.69,1015.62,85.34
450.23,21.91,58.62,1015.95,72.87
440.04,22.4,70.94,1008.06,84.52
447.2,24.86,44.05,1005.69,66.65
469.44,11.48,36.18,1017.03,61.62
465.49,19.78,44.71,1015.7,29.43
483.27,10.63,40.67,1017.13,66.12
466.38,14.02,43.34,1016.06,85.8
440.28,32.98,73.88,1006.31,47.55
430.88,32.84,74.67,1015.89,31.81
457,16.88,56.89,1014.01,82.1
426.14,30.52,71.77,1006.22,56.4
473.71,11.38,39.22,1018.62,57.14
430.7,31.21,66.44,1008.57,65.76
447.69,22.68,50.78,1008.83,70.3
456.97,14.79,41.04,1025.32,75.81
440.83,27.75,65.34,1014.8,45.91
484.33,7.17,39.4,1011.48,90.38
451.99,23.9,61.41,1011.95,67.87
431.55,28.59,80.18,1011.36,89.18
421.57,23,66.05,1020.61,80.29
438.7,25.21,59.21,1013.19,62.85
457.15,17.48,44.2,1018.89,61.51
470.71,14.81,43.69,1017.19,71.9
437.86,23.08,74.78,1009.85,83.67
455.01,17.51,44.9,1009.05,74.91
468.53,16.36,44.88,1018.34,76
469.18,15.4,38.73,1000.67,79.71
465.94,12.68,40.73,1017.66,92.08
468.53,15.5,44.34,1019.21,65.21
442.23,23.47,69.71,1009.66,88.83
446.93,24.47,58.05,1011.27,71.7
442.45,23.19,67.07,1005.67,65.19
456.09,21.09,50.9,1012.42,69.09
444.16,26.63,61.47,1008.18,69
429.46,31.01,67.83,1007.95,43.57
448.82,20.56,59.14,1016.02,68.59
454.16,19.11,60.29,1017.1,76.62
439.84,25.47,59.92,1010.08,77.18
455.69,18,53.16,1013.02,82.47
435.68,23.39,71.25,1005.22,93.7
468.63,14.29,37.85,1009.98,92.81
436.1,25.43,72.39,1002.65,88.13
461.47,17.41,40.55,1003.91,76.87
475.46,10.12,41.55,1005.78,62.34
481.51,8.03,37.8,1020.47,60.67
436.84,26.91,61.5,1009.47,55.26
464.01,14.8,44.92,1024.06,91.67
475.42,10.03,41.79,1020.35,66.42
431.09,32.1,69.98,1013.31,55.84
479.32,10.33,40,1021.35,90.84
483.88,6.61,38.68,1017.5,63.88
442.14,22.18,69.05,1002.75,70.84
464.33,16.25,40.89,1011.09,62.7
434.78,32.09,72.86,1003.47,54.59
451.43,20.09,61.27,1020.05,70.71
429.15,32.21,71.85,1008.25,58.09
451.92,22.02,46.93,1014.32,55.92
473.05,9.39,40.11,1029.14,77.29
444.62,23,63.78,1015.85,70.46
461.34,14.1,48.92,1011.6,84.39
445.44,24.92,60.95,1014.88,60.58
484.65,6.48,36.24,1013.62,92.03
446.32,25.58,61.08,1013.37,71.27
444.39,30.47,70.83,1010.91,46.94
486.14,6.86,42.49,1007.95,93.96
434.01,28.16,70.4,1003.77,83.17
434.09,21.4,74.93,1014.58,80.85
436.96,30.87,67.32,1013.78,34.54
437.53,23.57,70.04,1011.06,82.79
441.74,25.91,67.07,1005.66,60.12
476.12,11.72,41.54,1020.04,66.84
443.75,22.01,58.46,1016.26,75.99
441.5,25.32,63.77,1014.55,74.69
458.85,13.83,40.78,1024.85,73.08
432.81,29.95,73.42,1011.44,66.32
464.09,14.04,48.79,1017.62,75.25
431.96,27.11,70.04,1009.76,71.25
464.86,14.53,39,1016.48,76.36
434.08,26.2,71.73,1009.99,74.99
485.36,9.48,40.8,1023.82,78.98
440.26,25.87,59.43,1008.34,65.83
468.35,18.99,44.58,1018.29,54.71
432.44,30.93,73.42,1010.98,56.42
435.02,22.52,66.48,1003.87,78.29
467.11,14.72,41.23,997.91,82.69
465.88,11.72,40.92,1023.35,88.55
481.64,9.98,39.66,1017.32,77.78
477.78,5.25,42.85,1013.75,89.67
460.44,13.11,41.58,1020.43,74.32
445.56,22.74,61.02,1009.56,79.41
475.52,7.91,39.96,1023.57,88.44
470.8,10.62,39.96,1025.37,96.64
475.23,13.61,40.71,1022.36,72.87
473.99,13.03,39.52,1016.68,83.09
484.13,5.78,40.62,1016.55,84.98
450.22,23.25,51.86,1013.54,78.34
427.66,33.42,68.51,1011.91,45.83
430.42,27.51,71.29,1009.43,76.92
467.29,13.92,44.47,1029.36,70.86
437.42,30.57,73.03,1013.75,73.68
439.66,23.21,73.42,1010.34,88.29
484.42,7.79,43.13,1019.67,85.35
446.08,21.26,60.84,1018.43,78.83
463.49,13.86,40.66,1017.15,83.82
443.44,25.96,60.32,1016.17,55.51
485.46,5.17,39.33,1009.68,94.19
454.99,21.84,55.5,1019.28,62.17
433.47,27.69,69.98,1008.52,60.93
425.14,29.67,71.98,1005.16,67.75
425.36,30.88,67.83,1008.97,54.99
440.7,23.64,63.31,1014.5,61.83
475.15,14.08,41.93,1023.02,59.41
480.05,10.02,39.66,1016.34,79.98
486.07,5.95,39.48,1005.16,63.6
469.93,15.22,41.67,1013.18,67.17
454.54,18.77,58.66,1010.34,87.25
443.92,24.19,65.48,1018.8,60.54
464.16,14.08,39.31,1011.67,72
440.15,26.5,66.05,1017.03,61.34
464.13,20.11,42.04,1010.79,60.31
467.78,13.26,41.78,1009.77,61.69
465.33,13.92,41.16,1003.83,88.69
489.11,3.38,41.31,998.79,97.76
453.01,18.34,62.1,1020.52,78.6
472.88,11.91,43.22,1008.75,76.57
464.91,14.16,44.06,1018.92,76.34
479.35,6.65,40.69,1020.11,89.84
438.72,26.71,70.72,1010.3,78.18
434.07,24.6,75.23,1012.04,76.77
452.03,17.66,62.1,1019.49,86.3
466.37,14.54,42.77,1019.61,81.82
449.2,25.41,66.49,1014.06,51.09
472.54,10.45,39.69,1003.92,89.45
471.08,14.17,43.13,1014.94,48.62
438.86,22.92,60.37,1007.05,89.94
436.39,29.78,74.78,1009.28,55.09
467.05,10.92,40.92,1021.84,83.03
437.33,25.31,60.75,1008.65,79.35
434.66,29.42,74.9,1004.11,64.53
481.91,8.42,42.28,1008.4,87.78
463,16.74,41.16,1006.87,74.24
454.23,18.83,47.83,1005.58,77.07
453.47,20.13,43.43,1009.75,66.16
463.3,14.1,42.18,1015.05,78.25
462.69,17.73,40.55,1003.36,74.62
460.6,11.56,41.62,1012.5,91.42
487.05,6.71,39.37,1020.28,71.15
444.55,23.61,43.77,1011.81,56.08
435.75,22.41,66.56,1003.3,88.71
445.05,22.98,58.46,1016.06,72.69
429.01,30.62,66.54,1004.11,55.36
484.18,6.74,36.08,1020.36,86.98
448.66,21.8,65.94,1012.02,63.52
450.68,17.47,63.31,1015.28,88.22
458.67,16.58,43.99,1021.81,79.29
460.97,16.61,25.88,1009.34,65.47
460.21,20.32,44.6,1015.16,36.35
465.61,15.47,44.9,1021.59,81.74
458.21,19.77,54.42,1011.73,89.26
447.65,23.55,62.96,1020.16,70.16
468.81,11.97,41.04,1026.42,70.75
467.28,12.72,39.13,1008.36,92.59
446.98,18.6,68.28,1003.27,84.21
434.25,26.63,74.22,1007.44,78.5
430.46,30.61,77.17,1009.49,73.19
444.19,25.96,60.95,1014.52,50.03
434.99,25.15,71.14,1011.68,70.33
481.37,6.04,41.14,1027.92,87.12
466.36,17.36,43.96,1013.02,79.59
442.27,22.87,71.29,1008.1,73.1
444.9,19.65,63.91,1009.26,99.08
484.94,6.49,43.65,1020.41,72.78
463.74,12.85,40,1015.89,68.85
442.92,24.09,63.94,1017.59,51.02
449.73,24.51,51.95,1005.57,63.53
440.79,24.22,56.89,1013.81,70.02
467.62,13.67,40.71,1016.19,66.15
450.14,21.6,59.8,1016.9,76.59
430.57,29.22,73.18,1012.22,64.91
436.33,25.27,69.89,1015.21,79.33
477.91,9.32,37.73,1022.14,79.49
437.62,24.96,68.12,1011.27,70.22
459.31,14.95,43.72,1010.28,93.62
452.67,20.1,57.17,1011.96,87.68
443.63,21.41,50.32,1008.61,84.47
446.27,24.77,58.41,1013.78,80.57
458.82,14.55,40.73,1018.36,89.12
464.61,12.91,40.73,1017.66,93.66
440.32,25.52,63.94,1017.81,41.54
432.43,29.53,70.94,1007.22,70.68
446.4,23.96,60.95,1015.01,65.24
474.69,11.26,44.92,1023.63,88.99
461.58,14.08,40.73,1017.52,91.49
446.68,25.21,65.34,1013.94,65.04
486.94,6.93,43.13,1018.61,88.31
467.24,8.96,40.05,1015.91,89.4
446.37,21.16,65.48,1016.99,72.79
430.82,31.01,71.37,1003.4,55.06
432.59,28.55,66.51,1015.46,34.04
444.46,23.47,60.77,1017.19,75.36
456.59,15.45,61.27,1019.87,79.21
435.84,25.96,68.08,1010.86,67.07
460.34,13.1,41.48,1009,87.41
426.47,29.87,69.13,1001.08,72.75
440.47,27.07,74.87,1010.09,58.97
462.35,12.67,41.16,1016.92,92.8
455.54,15.35,41.79,1008.38,81.13
429.62,27.78,72.43,1006.72,74.53
443.67,21.69,69.94,1010.7,80.8
446.18,19.01,58.46,1017.14,90.99
433.63,29.75,73.5,1011.13,67.31
469.96,11.83,44.6,1018.49,89.06
473.74,9.94,40.46,1018.9,68.51
466.29,14.56,25.88,1009.46,78.22
486.19,8.13,39.99,1011.71,87.89
478.51,11.77,39.39,1012.9,85.8
445.18,24.85,67.9,1005.9,64.55
466.39,13.21,43.71,1024.5,86.59
448.61,21.84,59.07,1008.84,96.5
461.6,15.08,42.77,1018.67,73.89
433.48,26.85,75.6,1017.43,74.55
471.36,10.22,39.96,1025.05,96.05
444.78,29.92,67.22,1014.09,50.62
455.7,19.06,56.65,1020.82,82.14
460.72,9.26,40.11,1024.38,74.82
456.11,17.78,50.66,1015.09,91.9
434.01,30.08,67.25,1017.6,53.09
444.69,22.57,62.4,1009.77,86.05
473.32,11.11,37.5,1013.68,73.67
445.24,23.34,59.44,1012.67,80.76
442.9,23.65,66.05,1019.6,78.21
439.65,22.8,49.16,1006.4,77.05
480.13,10.17,41.46,1019.34,83.04
457.44,15.63,44.9,1009.38,82.8
441.45,27.39,67.07,1006.17,58.2
482.79,6.01,35.79,1011.26,90.72
468.64,10.96,45.01,1017.97,95.82
473.55,8.64,39.69,1001.57,98.27
452.77,18.17,66.86,1011.29,78.48
431.97,27.51,73.67,1005.71,76.75
457.17,19.4,39.53,1007.96,63.38
439.55,25.03,61.86,1012.84,80.85
462.78,18.25,43.14,1011.51,55.16
464.27,16.98,44.85,1015.48,51.77
461.05,12.85,40.92,1023.04,84.04
455.85,16.43,41.79,1005.47,76.89
438.01,26.85,57.19,1007.9,60.04
449.21,17.82,65.48,1019.64,86.6
457.94,17.77,56.53,1019.57,79.89
442.35,23.75,61.5,1008.16,69.14
447.49,23.72,58.62,1016.65,69.1
439.56,25.45,63.76,1009.96,67.78
475.77,12.87,45.51,1015.3,86.67
483.82,8.89,41.54,1019.27,82.87
438.55,29.62,71.8,1011.05,63.13
453.47,20.55,68.63,1012.5,67.07
468.19,14.93,43.02,1012.11,45.56
433.85,22.84,71.25,1001.9,96.45
472.99,9.42,41.4,1030.38,87.8
456.02,24.48,50.23,1017.03,66.89
439.02,23.85,72.43,1008.01,88.34
467.46,16.71,40.56,1019.48,49.88
468.5,9,40.78,1025.39,99.22
486.14,7.95,40.72,1023.7,84.19
485.1,7.3,39.72,1020.85,77.83
445.82,20.78,60.84,1018.66,80.4
472.22,13.25,43.7,1013.61,76.05
438.17,26.73,49.02,1007.75,67.73
439.37,25.55,71.64,1009.09,79.35
461.39,15.39,39.31,1008.78,66.67
471.39,13.88,39.39,1014.08,80.48
476.42,12.3,39.85,1012.59,73.38
454.63,22.98,51.95,1006.83,74.92
467.54,18.21,45,1022.86,48.84
477.27,7.89,40.46,1019.61,74.53
442.23,28.4,74.93,1013.65,48.6
470.39,12.36,37.73,1021.36,65.45
472.22,11.77,42.03,1017.63,79.35
429.85,30.48,70.04,1010.73,53.7
460.44,18.44,39.72,1001.14,66.83
462.4,17.99,43.79,1016.13,75.63
433.13,29.95,67.25,1017.68,51.91
485.78,4.49,38.44,1015.47,76.96
455.95,19.08,44.63,1020.05,41.07
473.54,12.98,39.64,1013.95,74.39
436.15,25.16,74.33,1014.55,76.7
442.87,27.92,63.07,1010.75,45.26
452.59,23.87,50.39,1012.96,76.05
436.72,30.36,69.04,1009.6,58.73
426.22,35.03,68.27,1006.55,43.82
447.02,19.12,58.79,1017.34,92.45
463.77,12.89,48.14,1017.48,83.95
458.42,17.83,44.92,1025.04,70.58
428.54,29.46,71.94,1006.96,62.26
471.32,14.3,41.93,1020.6,65.38
443.8,25.96,63.78,1016.95,49.47
440.26,28.08,64.44,1013.02,64.34
469.89,13.44,37.85,1009.78,99.13
476.67,9.49,40.69,1015.09,91.31
445.85,21.67,62.39,1007.98,92.96
442.11,23.29,49.3,1003.88,74.12
464.46,16.73,39.64,1008.94,74.91
483.53,8.94,41.74,1022.55,90.74
472.2,11.2,37.5,1013.81,72.81
475.02,10.38,37.73,1021.5,75.02
470.49,13.74,34.03,1018.69,67.34
435.13,28.85,71.32,1009.09,76.9
446.56,21.78,51.43,1007.45,88.71
475.9,13.41,45,1022.31,76.29
442.83,27.76,44.89,1009.4,50.15
434.47,25.63,69.89,1015.17,77.42
471.96,9.82,39.96,1024.72,97.69
488.57,6.03,41.17,1019.81,84.2
436.73,27.49,63.76,1010.09,62.8
464.07,13.52,42.07,1017.91,90.21
466.74,13.89,44.84,1023.66,92.97
437.75,24.24,71.58,1010.15,91.14
456.36,19.82,46.63,1013.17,87.1
458.18,16.07,47.83,1006.99,86.49
441.18,31.97,69.04,1008.5,47.69
437.49,25.5,67.83,1009.29,61.29
473.76,13.9,42.86,1030.82,71.89
434.47,23.67,71.77,1004.76,86.13
454.06,23.51,48.98,1014.63,41.56
435.67,23.59,71.73,1009.69,87.06
433.08,30.12,74.16,1013.13,63.56
450.57,20.78,68.28,1008.75,60.87
493.87,4.56,40.27,1011.13,80.24
462.72,14.95,39.31,1009.15,75.3
466.72,13.69,43.22,1009.94,74.64
440.65,23.71,67.17,1007.27,90.2
450.77,19.23,45.01,1012.24,72.91
475.43,9.97,41.26,1020.6,91.14
429.29,31.91,69.89,1014.59,54.51
452.39,20.51,39.72,1002.25,47.97
489.54,11.56,40.43,1025.48,74.75
449.1,24.42,64.79,1016.12,69.32
463.57,15.66,41.35,1001.68,86.26
474.2,11.01,40.05,1015.46,89.22
471.42,18.28,45,1022.47,43.03
438.17,25.35,65.18,1012.67,70.36
442.23,24.6,48.78,1018.1,73.71
450.5,25.8,65.38,1009.3,52.28
479.03,10.42,44.85,1014.18,88.36
436.3,26.88,69.51,1012.76,45.03
470.11,15.12,43.79,1016.37,75.62
438.51,27.52,66.25,1008.21,78.8
437.94,29.25,67.32,1013.88,38.57
433.95,27.56,68.08,1010.8,59.18
462.66,15.74,43.71,1024.7,78.38
439.75,28.34,63.77,1013.7,61.13
469.53,14.02,44.85,1016.54,75.73
450.26,18.6,56.85,1012.34,80.24
474.92,10.13,38.16,1013.57,79.04
449.2,21.48,47.43,1006.88,63.54
446.56,27.34,63.78,1016.5,48.4
432.78,28.16,73.21,1002.27,88.26
462.28,18.28,44.71,1016.99,33.71
440.4,22.81,71.85,1009.61,75.17
451.29,18.34,65.94,1013.27,85.42
431.22,29.72,71.97,1008.6,79.25
461.16,13.79,40,1016.02,70.17
469.81,13.83,38.73,999.62,91.95
441.37,28.16,70.72,1009.81,65.32
442.78,24.32,58.79,1016.8,65.61
466.75,10.52,41.01,1020.35,93.58
472.95,14.44,40.8,1025.05,56.59
437.03,25.31,61.5,1009.31,63.31
467.01,15.27,41.16,1009,84.12
431.18,26.8,72.58,1009.22,89.03
460.33,21.11,41.67,1012.44,52.86
443.98,24.78,50.78,1008.81,62.97
476,11.45,41.17,1017.98,84.64
441.14,22.17,70.47,1011.07,82.57
443.15,21.54,69.48,1011.04,80.48
454.28,19.05,44.06,1017.02,73.76
459.1,19.3,56.65,1020.55,70.43
472.41,10.62,42.02,999.83,96.66
440.67,22.77,70.32,1012.04,82.43
481.87,8.62,42.49,1009.06,86.93
467.14,14.19,39.52,1018.34,77.25
452.94,20.5,49.69,1009.6,70.81
478.43,10.1,40.22,1007.1,90.36
452.64,19.24,56.89,1014.29,72.97
447.35,20.06,60.77,1017.19,88.73
442.7,28.59,75.08,1005.58,60.3
481.98,7.57,37.49,1009.73,83.07
430.94,27.24,71.25,1000.5,86.28
483.92,8.34,40.96,1023.28,89.45
437.18,23.25,69.45,1013.85,70.14
479.18,8.9,40.77,1011.67,90.26
436.82,27.98,74.78,1009.46,63.11
430.17,32.38,73.91,1004.05,61.69
463.82,15.51,41.76,1022.81,69.55
442.48,28.16,61.47,1009.19,62.53
474.42,8.46,39.42,1025.05,69.36
494.9,4.59,39.33,1010.85,71.78
448.1,20.26,51.19,1008.9,93.47
433.43,25.33,73.21,1002.19,97.24
447.91,26.24,51.43,1011.32,59.52
446.09,21.36,59.54,1007.99,92.62
449.38,21.71,58.05,1013.07,85.75
455.3,16.73,58.59,1015.02,89.61
476.92,10.06,39.61,1020.87,74.01
434.12,30.92,78.05,1011,59.62
462.32,14.98,43.99,1022.66,83.34
444.5,25.14,60.29,1017.91,53.3
431.12,30.3,69.51,1011.8,50.43
453.96,20.92,57.76,1017.22,75.86
453.87,20.58,49.15,1021.42,56.15
451.41,18.02,49.78,1003.86,100.09
444.59,21.71,60.77,1017.95,85.07
433.74,28.81,69.23,1013.14,39.18
447.83,21.5,61.5,1008.43,78.13
475.59,12.84,40.8,1026.95,69.86
470.41,14.73,39.82,1012.67,80.82
439.65,28.8,73.4,1011.34,54.01
452.94,18.58,49.25,1019.92,60.24
441.78,23.48,51.43,1007.13,84.83
450.07,21.49,61.27,1019.81,63.21
472.65,12.29,40.03,1017.62,89.64
485.08,6.19,41.31,1002.48,88.8
452.8,20.56,60.08,1017.79,78.08
432.07,32.55,70.94,1006.75,43.15
470.11,12.33,37.73,1022.46,59.3
442.65,25.5,59.27,1012.92,68.88
479.69,8.32,39.64,1010.93,78.21
483.94,7.73,37.8,1020.71,63.93
436.46,29.85,61.85,1005.45,61.85
474.97,12.03,40.75,1015.93,85.07
477.84,8.01,40.02,1031.33,85.01
456.17,16.69,44.78,1010.41,58.18
445.39,25.47,65.34,1015.3,50.31
449.98,24.29,57.5,1014.85,67.28
467.18,14.65,44.84,1023.39,87.76
436.21,28.69,67.25,1017.71,44.6
463.91,18.89,43.56,1012.79,38.63
458.53,18.13,49.39,1021.29,82.52
440.99,29.49,69.71,1009.34,56.35
465.49,14.74,43.71,1024.35,81.53
444.26,24.81,63.94,1018.76,44.51
479.02,9.08,36.71,1025.07,81.32
426.85,29.53,70.79,1003.7,60.89
467.48,16.49,41.93,1022.92,44.98
474.16,9.43,41.4,1028.03,84.98
450.67,17.84,52.08,1006.65,100.09
440.32,23.04,74.22,1009.52,90.93
448.37,20.25,63.91,1009.27,97.97
466.01,12.65,44.03,1007.13,85.23
435.6,30.97,69.13,1009.78,58.92
461.69,15.65,54.3,1018,69.66
474.57,13.35,41.16,1011.32,89.12
481.31,10.15,41.46,1019.78,83.56
437.63,29.91,70.02,1010.18,64.1
445.45,23.82,44.89,1009.39,74.69
437.33,27.59,71.97,1008.64,88.22
464.27,14.38,45.09,1012.95,86.1
473.12,13.66,45,1021.97,79.04
430.17,26.61,69.13,1002.05,51.97
451.67,26.06,54.5,1015.52,67.12
442.3,25.55,58.95,1017.12,51.84
467.05,13.72,54.3,1017.89,79.08
494.75,4.96,40.07,1011.8,67.38
460.86,15.78,48.6,1007.24,84.23
442.98,30.26,59.22,1013.18,61.08
459.46,15.03,40.66,1016.58,84.08
475.47,11.68,40.23,1018.49,83.43
444.21,24.89,64.27,1013.52,64.65
488.69,2.58,39.42,1028.68,69.03
446.98,19.22,65.06,1015.05,82.5
482.31,7.8,39.04,1018.46,66.5
430.12,32.39,79.74,1006.92,58.58
433.02,31.54,67.32,1013.79,36.99
485.58,7.51,41.66,1015.9,78.31
474.03,11.21,41.06,1021.75,77
472.85,14.7,40.8,1025.78,50.96
472.86,11.19,40.64,1020.57,84.49
447.63,19.27,50.12,1007.61,100.11
473.06,12.07,39.99,1009.7,93.27
440.77,28.01,65.34,1014.68,46.86
433.59,32.49,71.32,1005.03,57.12
480.05,9.88,39.66,1017.81,76.05
438.04,29.7,67.17,1007.31,66.56
457.29,21.98,55.5,1017.89,57.9
469.48,13.01,41.17,1017.26,76.2
463.5,13.76,45.87,1008.89,87.27
483.04,7.19,39.4,1011.45,90.65
444.1,24.01,63.56,1014.19,64.31
462.08,17.68,40.89,1011.24,61.37
474.37,10.25,37.14,1013.14,70.73
439.25,25.3,58.46,1015.91,69.71
435.84,30.62,64.69,1006.23,52.06
431.96,27.14,71.32,1007.8,87.99
478.44,5.67,45.87,1008.91,93.29
447.17,22.59,60.32,1016.84,78.58
434.89,25.68,68.27,1008.05,68.48
466.71,13.8,45.08,1023.99,79.72
465.06,17.67,43.7,1015.26,58.76
430.98,29.55,72.29,1007.94,84.45
438.06,26.74,49.02,1008.18,67.59
487.78,4.7,39.9,1007.45,91.02
476.27,11.27,40.69,1014.35,86.63
473.08,11.61,40.81,1025.68,72.08
428.89,28.87,72.58,1008.69,79.34
453.74,22.35,57.76,1017.92,68.18
463.28,17.28,39.99,1007.09,74.25
432.17,23.86,66.54,1005.23,90.89
439.14,31.23,75.08,1004.93,46.19
449.48,18.24,59.15,1012,84.4
453.64,20.52,57.76,1017.03,81.19
484.35,8.09,43.02,1014.79,81.06
444.19,25.15,62.91,1012.23,48.22
436.51,26.18,68.08,1012.92,55.7
435.72,25.35,71.98,1006.83,88.44
481.52,7.82,40.72,1022.17,88.13
461.64,14.24,45.01,1013.54,88.68
465.41,11.95,41.48,1013.44,74.83
443.19,23.79,58.59,1013.94,72.5
432.84,30.38,74.16,1007.44,74.77
468.23,15.37,43.67,1011.9,91.48
463.2,14.93,39.16,1007.25,72.35
437.58,25.54,48.41,1010.51,55.34
438.44,25.1,60.37,1005.83,72.53
470.78,11.61,39.69,1006.85,83.69
431.27,28.33,68.14,1004.63,71.21
436.67,31.61,75.08,1004.83,42.29
466.83,13.32,43.22,1009.45,75.3
443.82,25.89,63.56,1013.82,64.51
475.21,9.96,41.26,1022.9,83.83
440.27,27.15,59.21,1013.49,51.71
443.57,22.93,51.19,1009.3,82.8
442.6,25.42,66.05,1016.74,68.92
432.92,32.06,75.33,1001.96,63.15
436.92,29.4,57.19,1008.34,53.95
434.88,27.26,66.56,1007.83,60.95
435.39,29.89,64.69,1006.37,58.78
445.17,23.83,50.32,1008.41,72.23
455.28,21.75,49.82,1015.01,78.33
458.94,17,45.09,1013.52,88.32
430.79,26.26,71.73,1009.59,80.06
463.79,12.51,41.14,1027.36,87.86
473.9,10.82,37.5,1009.23,96.62
454.59,17.96,47.83,1005,85.72
433.4,30.7,69.59,1008.03,66.78
440.08,20.88,56.85,1010.91,84.28
454.75,18.93,44.06,1017.58,68.23
431.87,31.54,71.06,1008.4,71.77
469.63,13.18,37.91,1018.09,88.84
443.73,25.75,60.95,1014.75,53.3
436.3,26.25,66.56,1008.29,60.65
437.14,23.99,68.12,1012.92,70.68
473.59,12.41,40.96,1023.36,78.96
443.8,23.38,65.06,1014.12,59.36
447.82,24.8,64.63,1020.69,55.74
470.97,17.81,37.2,1011.98,67.27
475.73,12.76,43.7,1015.13,65.34
488.64,3.95,35.47,1017.36,84.88
